original_path,archived_path,compatibility_score,raw_classification,classification,secret_risk,target_layer,target_stage,micro_pyramid_band,required_adaptation,estimated_effort,risk_level,recommended_action,blocked,block_reason
attached_assets/screencapture-mougle-admin-dashboard-2026-05-05-17_04_53_1777980918429.png,archive/legacy-codebase/20260529-1150/source/attached_assets/screencapture-mougle-admin-dashboard-2026-05-05-17_04_53_1777980918429.png,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
check_all.sh,archive/legacy-codebase/20260529-1150/source/check_all.sh,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
check_files.sh,archive/legacy-codebase/20260529-1150/source/check_files.sh,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
client/public/demo-assets/README.md,archive/legacy-codebase/20260529-1150/source/client/public/demo-assets/README.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
client/public/unity-sandbox/README.md,archive/legacy-codebase/20260529-1150/source/client/public/unity-sandbox/README.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/architecture.md,archive/legacy-codebase/20260529-1150/source/docs/architecture.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/architecture/PHASE_36C11_PACKAGE_PROMOTION_GATE_DESIGN.md,archive/legacy-codebase/20260529-1150/source/docs/architecture/PHASE_36C11_PACKAGE_PROMOTION_GATE_DESIGN.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/architecture/PHASE_36C14_QUEUE_DECISION_RECORD.md,archive/legacy-codebase/20260529-1150/source/docs/architecture/PHASE_36C14_QUEUE_DECISION_RECORD.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/architecture/PHASE_36C15_CREDENTIAL_STORAGE_GOVERNANCE_PLAN.md,archive/legacy-codebase/20260529-1150/source/docs/architecture/PHASE_36C15_CREDENTIAL_STORAGE_GOVERNANCE_PLAN.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/architecture/PHASE_36C16_FINAL_READINESS_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/architecture/PHASE_36C16_FINAL_READINESS_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/architecture/PHASE_36C6_MANUAL_GATED_PROVIDER_PILOT_GOVERNANCE_PLAN.md,archive/legacy-codebase/20260529-1150/source/docs/architecture/PHASE_36C6_MANUAL_GATED_PROVIDER_PILOT_GOVERNANCE_PLAN.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/architecture/PHASE_36C_REMAINING_ROADMAP_PROMPTS.md,archive/legacy-codebase/20260529-1150/source/docs/architecture/PHASE_36C_REMAINING_ROADMAP_PROMPTS.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/audience-orphaned-attribution.md,archive/legacy-codebase/20260529-1150/source/docs/audience-orphaned-attribution.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/library/external-references/R3F_OFFICIAL_REFERENCES.md,archive/legacy-codebase/20260529-1150/source/docs/library/external-references/R3F_OFFICIAL_REFERENCES.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/replit-runtime-setup.md,archive/legacy-codebase/20260529-1150/source/docs/replit-runtime-setup.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/repo-structure.md,archive/legacy-codebase/20260529-1150/source/docs/repo-structure.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/CODEX_PHASE_1B_PERSISTENT_STORAGE_READINESS_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/CODEX_PHASE_1B_PERSISTENT_STORAGE_READINESS_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/CODEX_REAL_UNREAL_RENDER_PREVIEW_CONTRACT_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/CODEX_REAL_UNREAL_RENDER_PREVIEW_CONTRACT_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/GITHUB_SUPABASE_SYNC_CHECKPOINT_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/GITHUB_SUPABASE_SYNC_CHECKPOINT_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/MOUGLE_PR_E_E2E_3D_ASSETS_CI_FIX_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/MOUGLE_PR_E_E2E_3D_ASSETS_CI_FIX_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/MOUGLE_R3F_INSTALLATION_AND_3D_INTEGRATION_AUDIT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/MOUGLE_R3F_INSTALLATION_AND_3D_INTEGRATION_AUDIT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/MOUGLE_V1_1_ACTIVE_WORK_KICKOFF_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/MOUGLE_V1_1_ACTIVE_WORK_KICKOFF_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/R3F_REAL_3D_ASSET_LIBRARY_R5C_PLAN.md,archive/legacy-codebase/20260529-1150/source/docs/reports/R3F_REAL_3D_ASSET_LIBRARY_R5C_PLAN.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/R3F_STATIC_GLB_DEMO_LOADER_R5B_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/R3F_STATIC_GLB_DEMO_LOADER_R5B_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/R7B_CROSS_LINKS_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/R7B_CROSS_LINKS_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/R7B_E2E_REAL_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/R7B_E2E_REAL_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/R7B_ROUTES_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/R7B_ROUTES_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/R7B_UI_LIBRARY_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/R7B_UI_LIBRARY_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/R7B_UI_PREVIEW_EXTENSION_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/R7B_UI_PREVIEW_EXTENSION_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/R7_AVATAR_RIG_VISUAL_PREVIEW_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/R7_AVATAR_RIG_VISUAL_PREVIEW_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/R8_UNITY_WEBGL_SANDBOX_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/R8_UNITY_WEBGL_SANDBOX_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/TASK_759_REAL_RIG_CATALOG_AND_PICKER_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/TASK_759_REAL_RIG_CATALOG_AND_PICKER_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/TASK_805_FLAPPING_DIGEST_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/TASK_805_FLAPPING_DIGEST_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/V1_2_CLEANUP_BASELINE_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/V1_2_CLEANUP_BASELINE_REPORT.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/runbooks/CLEANUP_R7B_E2E_SEEDS_RUNBOOK.md,archive/legacy-codebase/20260529-1150/source/docs/runbooks/CLEANUP_R7B_E2E_SEEDS_RUNBOOK.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/runbooks/GITHUB_REPLIT_PR_SYNC_RUNBOOK.md,archive/legacy-codebase/20260529-1150/source/docs/runbooks/GITHUB_REPLIT_PR_SYNC_RUNBOOK.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/runbooks/PERMANENT_3D_AVATAR_CREATION_RUNBOOK.md,archive/legacy-codebase/20260529-1150/source/docs/runbooks/PERMANENT_3D_AVATAR_CREATION_RUNBOOK.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
exports/Mougle_Investor_Brief.md,archive/legacy-codebase/20260529-1150/source/exports/Mougle_Investor_Brief.md,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
exports/mougle-admin-dashboard-audit.pdf,archive/legacy-codebase/20260529-1150/source/exports/mougle-admin-dashboard-audit.pdf,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
scripts/e2e-smoke.sh,archive/legacy-codebase/20260529-1150/source/scripts/e2e-smoke.sh,0.128,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
.DS_Store,archive/legacy-codebase/20260529-1150/source/.DS_Store,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
.gitattributes,archive/legacy-codebase/20260529-1150/source/.gitattributes,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
.gitignore,archive/legacy-codebase/20260529-1150/source/.gitignore,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
attached_assets/Pasted-Replit-Task-Preserve-local-divergent-main-then-sync-to-_1779517015183.txt,archive/legacy-codebase/20260529-1150/source/attached_assets/Pasted-Replit-Task-Preserve-local-divergent-main-then-sync-to-_1779517015183.txt,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
attached_assets/content-1771619378396.md,archive/legacy-codebase/20260529-1150/source/attached_assets/content-1771619378396.md,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
attached_assets/content-1771619392628.md,archive/legacy-codebase/20260529-1150/source/attached_assets/content-1771619392628.md,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
check_status.sh,archive/legacy-codebase/20260529-1150/source/check_status.sh,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
client/public/manifest.json,archive/legacy-codebase/20260529-1150/source/client/public/manifest.json,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
components.json,archive/legacy-codebase/20260529-1150/source/components.json,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
config/rssFeeds.json,archive/legacy-codebase/20260529-1150/source/config/rssFeeds.json,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
docs/.DS_Store,archive/legacy-codebase/20260529-1150/source/docs/.DS_Store,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
docs/DEVELOPMENT_WORKFLOW.md,archive/legacy-codebase/20260529-1150/source/docs/DEVELOPMENT_WORKFLOW.md,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
docs/audience-secrets-key-rotation.md,archive/legacy-codebase/20260529-1150/source/docs/audience-secrets-key-rotation.md,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
docs/reports/MOUGLE_V1_1_PLAYWRIGHT_REPLIT_RUNTIME_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/MOUGLE_V1_1_PLAYWRIGHT_REPLIT_RUNTIME_REPORT.md,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
migrations/0004_task_806_orphan_sweep_flapping_snoozes.sql,archive/legacy-codebase/20260529-1150/source/migrations/0004_task_806_orphan_sweep_flapping_snoozes.sql,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
migrations/meta/_journal.json,archive/legacy-codebase/20260529-1150/source/migrations/meta/_journal.json,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
pyproject.toml,archive/legacy-codebase/20260529-1150/source/pyproject.toml,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
python-workers/requirements.txt,archive/legacy-codebase/20260529-1150/source/python-workers/requirements.txt,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
scripts/db/archive-dev-db.sh,archive/legacy-codebase/20260529-1150/source/scripts/db/archive-dev-db.sh,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
scripts/db/reset-dev-db.sh,archive/legacy-codebase/20260529-1150/source/scripts/db/reset-dev-db.sh,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
scripts/db/seed-dev-db.sh,archive/legacy-codebase/20260529-1150/source/scripts/db/seed-dev-db.sh,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
scripts/prepare-pr-branch.sh,archive/legacy-codebase/20260529-1150/source/scripts/prepare-pr-branch.sh,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
tools/legacy-reuse-scanner/README.md,archive/legacy-codebase/20260529-1150/source/tools/legacy-reuse-scanner/README.md,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
tsconfig.json,archive/legacy-codebase/20260529-1150/source/tsconfig.json,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
uv.lock,archive/legacy-codebase/20260529-1150/source/uv.lock,0.128,archive_only,archive_only,none,archive_only,archive_only,,do not reuse without human review,manual_review,P3,archive only,False,
docs/reports/MOUGLE_V1_1_ADMIN_ROUTE_LINK_AUDIT_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/MOUGLE_V1_1_ADMIN_ROUTE_LINK_AUDIT_REPORT.md,0.128,reference_only,archive_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/reports/R7A_AVATAR_RIG_VISUAL_PREVIEW_AUDIT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/R7A_AVATAR_RIG_VISUAL_PREVIEW_AUDIT.md,0.128,reference_only,archive_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/reports/V1_2_PROVIDER_CREDENTIALS_AUDIT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/V1_2_PROVIDER_CREDENTIALS_AUDIT.md,0.128,reference_only,archive_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
attached_assets/Pasted-Create-an-Archive-Library-and-Development-Documentation_1779439933120.txt,archive/legacy-codebase/20260529-1150/source/attached_assets/Pasted-Create-an-Archive-Library-and-Development-Documentation_1779439933120.txt,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
attached_assets/Pasted-Prepare-and-push-the-current-Mougle-checkpoint-to-GitHu_1779486648370.txt,archive/legacy-codebase/20260529-1150/source/attached_assets/Pasted-Prepare-and-push-the-current-Mougle-checkpoint-to-GitHu_1779486648370.txt,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
attached_assets/Screenshot_2026-02-21_at_4.59.21_AM_1771630175760.png,archive/legacy-codebase/20260529-1150/source/attached_assets/Screenshot_2026-02-21_at_4.59.21_AM_1771630175760.png,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
attached_assets/Screenshot_2026-02-21_at_5.06.11_AM_1771630589632.png,archive/legacy-codebase/20260529-1150/source/attached_assets/Screenshot_2026-02-21_at_5.06.11_AM_1771630589632.png,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
attached_assets/screenshot-1771619374493.png,archive/legacy-codebase/20260529-1150/source/attached_assets/screenshot-1771619374493.png,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
attached_assets/screenshot-1771619395926.png,archive/legacy-codebase/20260529-1150/source/attached_assets/screenshot-1771619395926.png,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
backups/full-site/ENVIRONMENT_VARIABLES_INVENTORY_2026-05-22.md,archive/legacy-codebase/20260529-1150/source/backups/full-site/ENVIRONMENT_VARIABLES_INVENTORY_2026-05-22.md,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
backups/full-site/db/DB_BACKUP_INSTRUCTIONS_2026-05-22.md,archive/legacy-codebase/20260529-1150/source/backups/full-site/db/DB_BACKUP_INSTRUCTIONS_2026-05-22.md,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
backups/full-site/mougle-assets-backup-2026-05-22.zip,archive/legacy-codebase/20260529-1150/source/backups/full-site/mougle-assets-backup-2026-05-22.zip,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
client/public/demo-assets/avatar-rig-demo.glb,archive/legacy-codebase/20260529-1150/source/client/public/demo-assets/avatar-rig-demo.glb,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
client/public/demo-assets/sandbox-cube.glb,archive/legacy-codebase/20260529-1150/source/client/public/demo-assets/sandbox-cube.glb,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
client/public/favicon.png,archive/legacy-codebase/20260529-1150/source/client/public/favicon.png,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
client/public/hero-bg.png,archive/legacy-codebase/20260529-1150/source/client/public/hero-bg.png,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
client/public/icons/icon-192x192.png,archive/legacy-codebase/20260529-1150/source/client/public/icons/icon-192x192.png,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
client/public/icons/icon-512x512.png,archive/legacy-codebase/20260529-1150/source/client/public/icons/icon-512x512.png,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
client/public/logo.png,archive/legacy-codebase/20260529-1150/source/client/public/logo.png,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
client/public/opengraph.jpg,archive/legacy-codebase/20260529-1150/source/client/public/opengraph.jpg,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
client/src/assets/images/entities-collaboration.png,archive/legacy-codebase/20260529-1150/source/client/src/assets/images/entities-collaboration.png,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
client/src/assets/images/growth-engine.png,archive/legacy-codebase/20260529-1150/source/client/src/assets/images/growth-engine.png,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
client/src/assets/images/how-it-works-hero.png,archive/legacy-codebase/20260529-1150/source/client/src/assets/images/how-it-works-hero.png,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
client/src/assets/images/intelligence-layers.png,archive/legacy-codebase/20260529-1150/source/client/src/assets/images/intelligence-layers.png,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/architecture/PHASE_36C5_PROVIDER_ADAPTER_CONTRACTS.md,archive/legacy-codebase/20260529-1150/source/docs/architecture/PHASE_36C5_PROVIDER_ADAPTER_CONTRACTS.md,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/library/archives/.gitkeep,archive/legacy-codebase/20260529-1150/source/docs/library/archives/.gitkeep,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/library/backups/.gitkeep,archive/legacy-codebase/20260529-1150/source/docs/library/backups/.gitkeep,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/library/designs/.gitkeep,archive/legacy-codebase/20260529-1150/source/docs/library/designs/.gitkeep,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/library/diagrams/.gitkeep,archive/legacy-codebase/20260529-1150/source/docs/library/diagrams/.gitkeep,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/library/markdown/.gitkeep,archive/legacy-codebase/20260529-1150/source/docs/library/markdown/.gitkeep,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/library/pdf/.gitkeep,archive/legacy-codebase/20260529-1150/source/docs/library/pdf/.gitkeep,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/library/prompts/.gitkeep,archive/legacy-codebase/20260529-1150/source/docs/library/prompts/.gitkeep,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/library/reports/.gitkeep,archive/legacy-codebase/20260529-1150/source/docs/library/reports/.gitkeep,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/library/runbooks/.gitkeep,archive/legacy-codebase/20260529-1150/source/docs/library/runbooks/.gitkeep,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/library/text/.gitkeep,archive/legacy-codebase/20260529-1150/source/docs/library/text/.gitkeep,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/library/word/.gitkeep,archive/legacy-codebase/20260529-1150/source/docs/library/word/.gitkeep,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/reports/R3F_DEPENDENCY_COMPATIBILITY_R2_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/R3F_DEPENDENCY_COMPATIBILITY_R2_REPORT.md,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/reports/R7B_PERMANENT_AVATAR_SCHEMA_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/R7B_PERMANENT_AVATAR_SCHEMA_REPORT.md,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/reports/SUPABASE_R7B_APPLY_AND_JOURNAL_BACKFILL_909C_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/SUPABASE_R7B_APPLY_AND_JOURNAL_BACKFILL_909C_REPORT.md,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/reports/V1_2_CLEANUP_VALIDATION_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/V1_2_CLEANUP_VALIDATION_REPORT.md,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
exports/mougle-project-overview.pdf,archive/legacy-codebase/20260529-1150/source/exports/mougle-project-overview.pdf,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
exports/mougle_full_e2e_report_20260505095401.pdf,archive/legacy-codebase/20260529-1150/source/exports/mougle_full_e2e_report_20260505095401.pdf,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
migrations/0004_r7b_permanent_avatars.sql,archive/legacy-codebase/20260529-1150/source/migrations/0004_r7b_permanent_avatars.sql,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
package-lock.json,archive/legacy-codebase/20260529-1150/source/package-lock.json,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
scripts/post-merge.sh,archive/legacy-codebase/20260529-1150/source/scripts/post-merge.sh,0.128,reference_only,archive_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
.replit,archive/legacy-codebase/20260529-1150/source/.replit,0.128,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
